DATA,CDI_NI,PTAX,IBOV,IRF-M,IMA-S,IMA-C,IMA-B,IMA-B 5,IMA-B 5+,IRF-M 1,IRF-M 1+
2009-06-24,8.507028033981674,1.9724,49672.0,4100.667019,1750.088988,1861.590107,1927.040332,1873.124928,2114.763324,4027.852748,4230.848948
2009-06-25,8.50992842011958,1.9562,51515.0,4104.117827,1750.697303,1863.666665,1930.606052,1875.252993,2120.074419,4029.067689,4236.223881
2009-06-26,8.512836007362884,1.9396,51485.0,4108.719918,1751.307193,1865.539941,1933.170309,1877.236503,2123.420351,4030.801895,4243.211995
2009-06-29,8.515784853755834,1.9487,52138.0,4100.022877,1751.916069,1864.053882,1928.353758,1874.853111,2115.732911,4031.755616,4226.829355
2009-06-30,8.518731655946628,1.9516,51466.0,4101.344422,1752.525148,1864.527974,1929.081006,1876.031297,2116.038541,4033.041267,4228.20261
2009-07-01,8.52163296557401,1.9342,51544.0,4106.853773,1753.134676,1865.671569,1934.078124,1879.513253,2122.95961,4034.569626,4236.916783
2009-07-02,8.524572502865484,1.9469,51025.0,4108.22273,1753.743139,1865.82772,1937.90793,1883.138234,2127.26455,4036.365509,4237.910923
2009-07-03,8.527519191842549,1.9474,50935.0,4110.561498,1754.351778,1866.238234,1939.445801,1885.233588,2128.330258,4038.057355,4240.885398
2009-07-06,8.530470054583693,1.9711,50623.0,4110.974434,1754.961775,1866.137935,1942.72706,1889.037749,2131.294482,4040.123419,4239.789529
2009-07-07,8.533425009410601,1.9641,49457.0,4115.428303,1755.571692,1866.988376,1944.231904,1890.103346,2133.35727,4042.082351,4246.599359
2009-07-08,8.53638098783386,1.9982,49178.0,4118.256111,1756.182948,1868.333768,1949.296137,1892.58819,2141.439733,4044.019654,4250.283763
2009-07-09,8.539306917781252,1.9921,,4119.806233,1756.793731,1868.746615,1950.072707,1893.312672,2142.3234,4045.379147,4252.030286
2009-07-10,8.5422307764699,2.0147,49221.0,4122.629169,1757.403389,1869.06499,1952.715582,1895.337264,2145.787542,4047.146263,4255.849934
2009-07-13,8.545192965836256,1.9895,49187.0,4115.913949,1758.014544,1869.111842,1949.131427,1893.407532,2140.244507,4047.168979,4242.952617
2009-07-14,8.54815302067962,1.9704,48873.0,4124.734743,1758.625837,1869.59006,1953.833853,1897.273074,2146.135574,4049.309218,4257.937042
2009-07-15,8.551076745457285,1.942,51297.0,4120.75691,1759.237073,1869.804682,1954.585251,1898.236516,2146.718768,4050.776609,4248.9861
2009-07-16,8.553989071175254,1.934,51918.0,4121.110929,1759.848813,1870.054791,1954.598482,1899.08331,2145.872653,4052.578207,4248.040365
2009-07-17,8.556955337965464,1.929,52073.0,4127.083682,1760.460702,1870.928754,1957.543242,1901.150173,2149.917471,4054.814498,4257.476812
2009-07-20,8.559922633368009,1.9068,53155.0,4130.383663,1761.072605,1871.194353,1959.191969,1902.946193,2151.529111,4056.021702,4262.665355
2009-07-21,8.562890957739581,1.9043,53234.0,4133.271952,1761.685654,1871.874336,1959.775301,1903.510951,2152.171578,4057.718597,4266.645165
2009-07-22,8.565857143167342,1.9029,53073.0,4134.009776,1762.297444,1871.937946,1961.012576,1904.710043,2153.53304,4059.053502,4266.871456
2009-07-23,8.568786923286021,1.8922,54249.0,4129.478065,1762.909662,1872.402725,1957.457458,1902.411303,2148.448972,4058.897086,4258.429951
2009-07-24,8.571598942090636,1.896,54457.0,4137.028885,1763.490442,1872.927,1959.228768,1903.521305,2151.018181,4060.842207,4271.018371
2009-07-27,8.574411883715461,1.8837,54549.0,4142.810865,1764.071571,1873.075056,1959.447069,1903.942328,2151.044287,4062.448936,4280.508397
2009-07-28,8.57722574846334,1.8819,54472.0,4143.244554,1764.652577,1873.348941,1956.870236,1902.831633,2146.791429,4063.759836,4280.190161
2009-07-29,8.580006056189704,1.8982,53735.0,4145.578746,1765.233441,1873.549619,1956.527898,1903.450114,2145.443389,4065.523321,4283.056591
2009-07-30,8.582821756777165,1.8811,54478.0,4140.636301,1765.81579,1870.507357,1952.492149,1901.429619,2139.070407,4065.978114,4273.362586
2009-07-31,8.585635205749035,1.8726,54766.0,4141.114657,1766.396526,1870.808937,1953.56753,1901.776068,2140.954453,4067.311393,4273.109055
2009-08-03,8.588449576969479,1.8369,55998.0,4146.658753,1766.978158,1871.30519,1955.419602,1903.029832,2143.537374,4068.577866,4282.348826
2009-08-04,8.591271226193497,1.8272,56038.0,4149.229436,1767.559011,1873.663204,1957.991115,1904.139466,2147.759382,4069.964423,4285.960009
2009-08-05,8.594087444901444,1.8181,56384.0,4147.466416,1768.140527,1875.621401,1960.622767,1904.175961,2153.187219,4071.146278,4281.687406
2009-08-06,8.596904586765882,1.8348,55755.0,4150.366042,1768.723068,1876.586421,1963.856112,1903.307553,2160.775949,4072.809637,4285.676976
2009-08-07,8.59972583294412,1.8232,56330.0,4148.296061,1769.304601,1877.040619,1963.613835,1902.769338,2160.814992,4073.974888,4281.101925
2009-08-10,8.602548004970718,1.8412,56830.0,4149.670695,1769.886925,1878.29419,1963.421779,1903.220161,2159.962094,4075.663652,4282.266119
2009-08-11,8.605371103149508,1.8457,55761.0,4150.57805,1770.469641,1879.73308,1962.918218,1903.380568,2158.754885,4077.345699,4282.60843
2009-08-12,8.608195127784429,1.8386,56588.0,4153.8193,1771.052806,1879.384613,1963.915998,1904.126144,2160.075766,4078.820409,4287.2367
2009-08-13,8.611020079179513,1.8325,57048.0,4158.403986,1771.635969,1881.536512,1968.464839,1905.774837,2167.837143,4080.888425,4293.796758
2009-08-14,8.613845957638897,1.8385,56638.0,4164.220093,1772.219137,1883.81692,1970.613069,1906.505164,2171.544335,4082.830021,4302.630954
2009-08-17,8.616672763466816,1.8682,55218.0,4168.631311,1772.802209,1889.657968,1975.844932,1908.043886,2180.811439,4084.33164,4309.290466
2009-08-18,8.619500496967603,1.8574,55749.0,4168.925953,1773.385325,1891.980079,1976.641252,1908.200594,2182.364818,4085.525175,4308.921499
2009-08-19,8.622329158445693,1.8433,56156.0,4170.831936,1773.969552,1894.339247,1979.704615,1910.152458,2186.854512,4086.984907,4311.195278
2009-08-20,8.625161938467407,1.8434,56831.0,4165.904997,1774.552216,1896.21993,1980.312776,1910.759971,2187.503488,4088.087089,4301.68836
2009-08-21,8.627995649170671,1.8297,57729.0,4164.429241,1775.136947,1897.401699,1979.712812,1910.179789,2186.842174,4089.012371,4298.405587
2009-08-24,8.63082709850286,1.8339,57775.0,4168.929098,1775.720719,1900.459932,1980.176546,1910.521896,2187.470458,4090.46312,4305.24417
2009-08-25,8.633659477031774,1.8419,57431.0,4169.472182,1776.30526,1902.474149,1982.091006,1911.702692,2190.319305,4091.639108,4305.329552
2009-08-26,8.636492785062352,1.867,57766.0,4172.054253,1776.890045,1904.146892,1985.632609,1912.925444,2196.596457,4093.032933,4308.81823
2009-08-27,8.639327022899625,1.8669,57704.0,4173.269668,1777.474787,1905.72206,1986.772123,1913.830565,2198.064665,4094.16996,4310.113432
2009-08-28,8.64216219084873,1.874,57701.0,4171.987479,1778.059696,1905.98105,1984.898984,1913.18039,2194.749255,4095.261698,4307.143272
2009-08-31,8.6449982892149,1.8864,56489.0,4174.29438,1778.645158,1907.059079,1986.639273,1914.525521,2197.031394,4096.757238,4310.058761
2009-09-01,8.647835318303471,1.8829,55815.0,4177.749254,1779.230377,1909.334946,1988.686771,1915.871804,2199.974541,4098.697013,4314.637106
2009-09-02,8.650673278419879,1.9038,55386.0,4178.472897,1779.815997,1910.680215,1987.934098,1916.199396,2198.00201,4100.034299,4314.94729
2009-09-03,8.653512169869657,1.8702,55707.0,4179.110668,1780.400036,1912.050773,1987.137598,1916.466917,2196.000324,4101.063156,4315.325015
2009-09-04,8.656351992958443,1.8501,56652.0,4182.507942,1780.986215,1914.536423,1989.483083,1918.214604,2199.149315,4102.436866,4320.198942
2009-09-08,8.659192747991971,1.8254,57855.0,4185.284973,1781.571202,1915.995926,1989.989971,1919.240338,2199.12815,4103.743534,4324.043301
2009-09-09,8.66203443527608,1.828,57910.0,4185.306738,1782.157115,1916.600362,1995.130053,1920.809481,2208.477183,4105.194054,4323.08164
2009-09-10,8.664880260069445,1.8261,58536.0,4187.770252,1782.743066,1916.784814,1997.221624,1921.708895,2211.996375,4106.787974,4326.192586
2009-09-11,8.667727019830087,1.8179,58366.0,4190.222292,1783.330169,1917.277695,1999.34967,1923.450179,2214.681466,4108.354653,4329.298635
2009-09-14,8.67057471486518,1.8197,58868.0,4192.194987,1783.917356,1919.924968,2001.111352,1924.253273,2217.588351,4109.653842,4331.766712
2009-09-15,8.673423345482002,1.8087,59264.0,4190.190036,1784.50417,1925.072113,2004.294596,1924.90151,2223.701221,4110.815296,4327.577904
2009-09-16,8.676269702821289,1.7984,60411.0,4183.202339,1785.091995,1930.702523,2001.82085,1923.025084,2220.421518,4111.710577,4315.11352
2009-09-17,8.679120204469452,1.8094,60236.0,4185.606367,1785.680838,1934.267439,2002.381435,1923.574542,2221.031596,4113.193489,4318.189181
2009-09-18,8.681968431346952,1.8049,60703.0,4188.36172,1786.267542,1941.600596,2004.27893,1924.497755,2224.100437,4114.413928,4322.036959
2009-09-21,8.684820805255386,1.8172,60928.0,4181.738077,1786.858486,1948.118264,1998.596798,1920.841893,2215.865867,4114.91794,4310.497097
2009-09-22,8.687670902899047,1.8061,61493.0,4189.188481,1787.445236,1955.935343,2002.949514,1923.456581,2222.373012,4116.920819,4321.752775
2009-09-23,8.690525150297484,1.7916,60496.0,4187.322113,1788.033941,1958.653482,2002.755963,1923.142391,2222.295784,4117.824076,4317.990301
2009-09-24,8.693380335430362,1.7917,60046.0,4184.910279,1788.622022,1962.509595,2001.556202,1922.667808,2220.236333,4119.130296,4313.034941
2009-09-25,8.69623324205504,1.8017,60356.0,4187.802888,1789.209109,1966.89276,2001.339025,1922.824037,2219.603119,4120.381417,4317.08716
2009-09-28,8.699087084918085,1.791,61317.0,4193.756592,1789.798006,1977.633344,2004.941094,1925.284189,2224.673946,4121.92343,4326.095103
